nodeid,year,groupid,noffences,size,tsc_haitian,tsc_yob
863086,2009,2024,2,1,1,1972
863431,2001,1155,2,1,0,1973
863431,2002,,,,0,1973
863431,2003,,,,0,1973
863431,2004,,,,0,1973
863431,2005,,,,0,1973
863431,2006,2200,,1,0,1973
863431,2007,133,3,3,0,1973
863431,2008,,,,0,1973
863431,2009,,,,0,1973
863532,2001,,,,0,1977
863532,2002,,,,0,1977
863532,2003,,,,0,1977
863532,2004,62,,4,0,1977
863532,2005,,,,0,1977
863532,2006,,,,0,1977
863532,2007,,,,0,1977
863532,2008,,,,0,1977
863532,2009,,,,0,1977
864057,2001,464,6,1,0,1981
864057,2002,,,,0,1981
864057,2003,1052,1,1,0,1981
864057,2004,,,,0,1981
864057,2005,,,,0,1981
864057,2006,,,,0,1981
864057,2007,327,1,2,0,1981
864057,2008,,,,0,1981
864057,2009,,,,0,1981
865415,2001,,,,0,1979
865415,2002,,,,0,1979
865415,2003,,,,0,1979
865415,2004,71,,4,0,1979
865415,2005,,,,0,1979
865415,2006,,,,0,1979
865415,2007,,,,0,1979
865415,2008,,,,0,1979
865415,2009,,,,0,1979
865759,2001,,,,0,1991
865759,2002,,,,0,1991
865759,2003,,,,0,1991
865759,2004,,,,0,1991
865759,2005,,,,0,1991
865759,2006,,,,0,1991
865759,2007,,,,0,1991
865759,2008,,,,0,1991
865759,2009,1,,120,0,1991
866264,2001,,,,0,1979
866264,2002,,,,0,1979
866264,2003,,,,0,1979
866264,2004,211,,2,0,1979
866264,2005,,,,0,1979
866264,2006,,,,0,1979
866264,2007,,,,0,1979
866264,2008,,,,0,1979
866264,2009,,,,0,1979
866745,2001,,,,0,1959
866745,2002,,,,0,1959
866745,2003,26,19,9,0,1959
866745,2004,,,,0,1959
866745,2005,,,,0,1959
866745,2006,,,,0,1959
866745,2007,,,,0,1959
866745,2008,,,,0,1959
866745,2009,,,,0,1959
866782,2001,,,,1,1989
866782,2002,,,,1,1989
866782,2003,,,,1,1989
866782,2004,,,,1,1989
866782,2005,,,,1,1989
866782,2006,,,,1,1989
866782,2007,,,,1,1989
866782,2008,,,,1,1989
866782,2009,1316,1,1,1,1989
867120,2001,,,,1,1982
867120,2002,,,,1,1982
867120,2003,,,,1,1982
867120,2004,,,,1,1982
867120,2005,824,,1,1,1982
867120,2006,,,,1,1982
867120,2007,,,,1,1982
867120,2008,,,,1,1982
867120,2009,55,2,5,1,1982
867134,2001,,,,1,1985
867134,2002,211,3,2,1,1985
867134,2003,193,4,2,1,1985
867134,2004,143,3,2,1,1985
867134,2005,1571,2,1,1,1985
867134,2006,,,,1,1985
867134,2007,1620,1,1,1,1985
867134,2008,2035,1,,1,1985
867134,2009,96,1,3,1,1985
867141,2001,,,,0,1985
867141,2002,,,,0,1985
867141,2003,,,,0,1985
867141,2004,,,,0,1985
867141,2005,,,,0,1985
867141,2006,,,,0,1985
867141,2007,,,,0,1985
867141,2008,58,8,,0,1985
867141,2009,,,,0,1985
867241,2001,,,,0,1989
867241,2002,,,,0,1989
867241,2003,,,,0,1989
867241,2004,,,,0,1989
867241,2005,,,,0,1989
867241,2006,,,,0,1989
867241,2007,,,,0,1989
867241,2008,24,,,0,1989
867241,2009,115,2,3,0,1989
867845,2001,,,,1,1988
867845,2002,,,,1,1988
867845,2003,,,,1,1988
867845,2004,,,,1,1988
867845,2005,,,,1,1988
867845,2006,,,,1,1988
867845,2007,319,,2,1,1988
867845,2008,,,,1,1988
867845,2009,1740,1,1,1,1988
868100,2001,,,,1,1974
868100,2002,1189,1,1,1,1974
868100,2003,876,1,1,1,1974
868100,2004,,,,1,1974
868100,2005,,,,1,1974
868100,2006,,,,1,1974
868100,2007,,,,1,1974
868100,2008,219,2,,1,1974
868100,2009,,,,1,1974
868301,2001,,,,1,1974
868301,2002,,,,1,1974
868301,2003,,,,1,1974
868301,2004,,,,1,1974
868301,2005,,,,1,1974
868301,2006,1490,1,1,1,1974
868301,2007,,,,1,1974
868301,2008,,,,1,1974
868301,2009,,,,1,1974
868547,2001,,,,0,1978
868547,2002,,,,0,1978
868547,2003,,,,0,1978
868547,2004,1958,,1,0,1978
868547,2005,1988,,1,0,1978
868547,2006,1446,,1,0,1978
868547,2007,,,,0,1978
868547,2008,,,,0,1978
868547,2009,,,,0,1978
868897,2001,,,,0,1985
868897,2002,,,,0,1985
868897,2003,33,,7,0,1985
868897,2004,,,,0,1985
868897,2005,,,,0,1985
868897,2006,,,,0,1985
868897,2007,,,,0,1985
868897,2008,,,,0,1985
868897,2009,,,,0,1985
868908,2001,,,,1,1973
868908,2002,,,,1,1973
868908,2003,,,,1,1973
868908,2004,,,,1,1973
868908,2005,1355,,1,1,1973
868908,2006,,,,1,1973
868908,2007,155,,3,1,1973
868908,2008,117,,,1,1973
868908,2009,16,,17,1,1973
869363,2001,,,,0,1989
869363,2002,,,,0,1989
869363,2003,120,3,3,0,1989
869363,2004,121,3,3,0,1989
869363,2005,399,3,1,0,1989
869363,2006,1277,3,1,0,1989
869363,2007,2069,2,1,0,1989
869363,2008,,,,0,1989
869363,2009,309,2,1,0,1989
870004,2001,,,,0,1988
870004,2002,,,,0,1988
870004,2003,,,,0,1988
870004,2004,,,,0,1988
870004,2005,,,,0,1988
870004,2006,96,,4,0,1988
870004,2007,,,,0,1988
870004,2008,,,,0,1988
870004,2009,,,,0,1988
870043,2001,,,,0,1991
870043,2002,,,,0,1991
870043,2003,,,,0,1991
870043,2004,,,,0,1991
870043,2005,,,,0,1991
870043,2006,11,2,20,0,1991
870043,2007,,,,0,1991
870043,2008,,,,0,1991
870043,2009,,,,0,1991
870506,2001,,,,0,1958
870506,2002,,,,0,1958
870506,2003,,,,0,1958
870506,2004,,,,0,1958
870506,2005,,,,0,1958
870506,2006,,,,0,1958
870506,2007,,,,0,1958
870506,2008,546,1,,0,1958
870506,2009,,,,0,1958
870949,2001,,,,0,1968
870949,2002,,,,0,1968
870949,2003,,,,0,1968
870949,2004,,,,0,1968
870949,2005,,,,0,1968
870949,2006,,,,0,1968
870949,2007,1724,,1,0,1968
870949,2008,150,,,0,1968
870949,2009,3,3,66,0,1968
871067,2001,,,,0,1991
871067,2002,,,,0,1991
871067,2003,,,,0,1991
871067,2004,,,,0,1991
871067,2005,,,,0,1991
871067,2006,,,,0,1991
871067,2007,,,,0,1991
871067,2008,50,,,0,1991
871067,2009,1099,1,1,0,1991
871639,2001,,,,0,1985
871639,2002,,,,0,1985
871639,2003,,,,0,1985
871639,2004,2049,,1,0,1985
871639,2005,,,,0,1985
871639,2006,,,,0,1985
871639,2007,,,,0,1985
871639,2008,160,,,0,1985
871639,2009,7,4,49,0,1985
871681,2001,450,,1,0,1963
871681,2002,,,,0,1963
871681,2003,868,,1,0,1963
871681,2004,478,1,1,0,1963
871681,2005,1287,,1,0,1963
871681,2006,231,3,2,0,1963
871681,2007,,,,0,1963
871681,2008,,,,0,1963
871681,2009,,,,0,1963
871943,2001,65,,4,1,1972
871943,2002,1342,1,1,1,1972
871943,2003,,,,1,1972
871943,2004,,,,1,1972
871943,2005,,,,1,1972
871943,2006,24,,9,1,1972
871943,2007,,,,1,1972
871943,2008,,,,1,1972
871943,2009,,,,1,1972
872553,2001,730,6,1,0,1981
872553,2002,7,83,19,0,1981
872553,2003,,,,0,1981
872553,2004,1856,1,1,0,1981
872553,2005,78,3,4,0,1981
872553,2006,26,54,8,0,1981
872553,2007,1487,3,1,0,1981
872553,2008,783,1,,0,1981
872553,2009,,,,0,1981
872556,2001,1498,,1,0,1981
872556,2002,,,,0,1981
872556,2003,1166,1,1,0,1981
872556,2004,,,,0,1981
872556,2005,641,1,1,0,1981
872556,2006,,,,0,1981
872556,2007,,,,0,1981
872556,2008,,,,0,1981
872556,2009,,,,0,1981
873387,2001,106,,3,0,1983
873387,2002,,,,0,1983
873387,2003,17,1,13,0,1983
873387,2004,,,,0,1983
873387,2005,,,,0,1983
873387,2006,,,,0,1983
873387,2007,,,,0,1983
873387,2008,,,,0,1983
873387,2009,,,,0,1983
875018,2001,1352,1,1,0,1973
875018,2002,803,2,1,0,1973
875018,2003,1095,,1,0,1973
875018,2004,727,6,1,0,1973
875018,2005,640,,1,0,1973
875018,2006,1108,1,1,0,1973
875018,2007,,,,0,1973
875018,2008,1507,,,0,1973
875018,2009,2054,1,1,0,1973
875689,2001,,,,0,1982
875689,2002,,,,0,1982
875689,2003,,,,0,1982
875689,2004,,,,0,1982
875689,2005,,,,0,1982
875689,2006,,,,0,1982
875689,2007,,,,0,1982
875689,2008,,,,0,1982
875689,2009,1924,1,1,0,1982
876347,2001,,,,0,1985
876347,2002,,,,0,1985
876347,2003,,,,0,1985
876347,2004,,,,0,1985
876347,2005,,,,0,1985
876347,2006,162,2,2,0,1985
876347,2007,,,,0,1985
876347,2008,,,,0,1985
876347,2009,,,,0,1985
877030,2001,,,,0,1972
877030,2002,673,,1,0,1972
877030,2003,,,,0,1972
877030,2004,84,,4,0,1972
877030,2005,1153,1,1,0,1972
877030,2006,,,,0,1972
877030,2007,,,,0,1972
877030,2008,,,,0,1972
877030,2009,,,,0,1972
877159,2001,,,,0,1977
877159,2002,7,11,19,0,1977
877159,2003,,,,0,1977
877159,2004,1624,,1,0,1977
877159,2005,,,,0,1977
877159,2006,1223,1,1,0,1977
877159,2007,681,1,1,0,1977
877159,2008,1484,1,,0,1977
877159,2009,,,,0,1977
877163,2001,251,,1,0,1977
877163,2002,1,,35,0,1977
877163,2003,223,,2,0,1977
877163,2004,1625,1,1,0,1977
877163,2005,17,,12,0,1977
877163,2006,886,,1,0,1977
877163,2007,,,,0,1977
877163,2008,,,,0,1977
877163,2009,,,,0,1977
877307,2001,,,,0,1984
877307,2002,,,,0,1984
877307,2003,,,,0,1984
877307,2004,,,,0,1984
877307,2005,90,,3,0,1984
877307,2006,133,,3,0,1984
877307,2007,,,,0,1984
877307,2008,,,,0,1984
877307,2009,,,,0,1984
878133,2001,118,4,3,0,1977
878133,2002,319,14,1,0,1977
878133,2003,1185,1,1,0,1977
878133,2004,1028,1,1,0,1977
878133,2005,,,,0,1977
878133,2006,,,,0,1977
878133,2007,,,,0,1977
878133,2008,,,,0,1977
878133,2009,2045,1,1,0,1977
878814,2001,,,,0,1986
878814,2002,,,,0,1986
878814,2003,,,,0,1986
878814,2004,,,,0,1986
878814,2005,,,,0,1986
878814,2006,,,,0,1986
878814,2007,1178,3,1,0,1986
878814,2008,877,2,,0,1986
878814,2009,27,3,9,0,1986
879321,2001,,,,0,1986
879321,2002,,,,0,1986
879321,2003,117,,3,0,1986
879321,2004,10,,14,0,1986
879321,2005,,,,0,1986
879321,2006,,,,0,1986
879321,2007,,,,0,1986
879321,2008,,,,0,1986
879321,2009,,,,0,1986
879511,2001,,,,0,1980
879511,2002,,,,0,1980
879511,2003,13,2,17,0,1980
879511,2004,,,,0,1980
879511,2005,,,,0,1980
879511,2006,,,,0,1980
879511,2007,,,,0,1980
879511,2008,,,,0,1980
879511,2009,,,,0,1980
879530,2001,,,,0,1985
879530,2002,,,,0,1985
879530,2003,,,,0,1985
879530,2004,,,,0,1985
879530,2005,,,,0,1985
879530,2006,,,,0,1985
879530,2007,,,,0,1985
879530,2008,,,,0,1985
879530,2009,16,,17,0,1985
879838,2001,1362,1,1,1,1978
879838,2002,,,,1,1978
879838,2003,,,,1,1978
879838,2004,292,,2,1,1978
879838,2005,626,1,1,1,1978
879838,2006,78,1,4,1,1978
879838,2007,168,6,2,1,1978
879838,2008,11,,,1,1978
879838,2009,16,2,17,1,1978
879851,2001,,,,1,1986
879851,2002,,,,1,1986
879851,2003,,,,1,1986
879851,2004,,,,1,1986
879851,2005,113,,3,1,1986
879851,2006,,,,1,1986
879851,2007,,,,1,1986
879851,2008,,,,1,1986
879851,2009,,,,1,1986
879856,2001,,,,1,1988
879856,2002,,,,1,1988
879856,2003,,,,1,1988
879856,2004,2027,,1,1,1988
879856,2005,20,5,11,1,1988
879856,2006,90,5,4,1,1988
879856,2007,,,,1,1988
879856,2008,2,1,,1,1988
879856,2009,1,1,120,1,1988
879915,2001,,,,0,1981
879915,2002,,,,0,1981
879915,2003,,,,0,1981
879915,2004,,,,0,1981
879915,2005,,,,0,1981
879915,2006,1995,,1,0,1981
879915,2007,,,,0,1981
879915,2008,,,,0,1981
879915,2009,,,,0,1981
880308,2001,1,12,40,0,1951
880308,2002,1124,10,1,0,1951
880308,2003,1024,6,1,0,1951
880308,2004,413,6,1,0,1951
880308,2005,1118,9,1,0,1951
880308,2006,808,3,1,0,1951
880308,2007,1486,6,1,0,1951
880308,2008,1665,1,,0,1951
880308,2009,,,,0,1951
881045,2001,103,,3,1,1980
881045,2002,,,,1,1980
881045,2003,,,,1,1980
881045,2004,,,,1,1980
881045,2005,89,4,3,1,1980
881045,2006,399,1,1,1,1980
881045,2007,,,,1,1980
881045,2008,321,2,,1,1980
881045,2009,,,,1,1980
881086,2001,,,,0,1979
881086,2002,,,,0,1979
881086,2003,,,,0,1979
881086,2004,,,,0,1979
881086,2005,,,,0,1979
881086,2006,,,,0,1979
881086,2007,,,,0,1979
881086,2008,,,,0,1979
881086,2009,175,1,2,0,1979
883069,2001,,,,0,1987
883069,2002,,,,0,1987
883069,2003,,,,0,1987
883069,2004,,,,0,1987
883069,2005,95,,3,0,1987
883069,2006,,,,0,1987
883069,2007,,,,0,1987
883069,2008,,,,0,1987
883069,2009,,,,0,1987
883555,2001,,,,0,1986
883555,2002,,,,0,1986
883555,2003,,,,0,1986
883555,2004,,,,0,1986
883555,2005,,,,0,1986
883555,2006,1862,,1,0,1986
883555,2007,,,,0,1986
883555,2008,,,,0,1986
883555,2009,4,,65,0,1986
883661,2001,,,,0,1994
883661,2002,,,,0,1994
883661,2003,,,,0,1994
883661,2004,,,,0,1994
883661,2005,,,,0,1994
883661,2006,1234,,1,0,1994
883661,2007,156,13,3,0,1994
883661,2008,242,3,,0,1994
883661,2009,5,1,60,0,1994
884170,2001,,,,0,1977
884170,2002,,,,0,1977
884170,2003,,,,0,1977
884170,2004,,,,0,1977
884170,2005,,,,0,1977
884170,2006,,,,0,1977
884170,2007,,,,0,1977
884170,2008,,,,0,1977
884170,2009,1623,,1,0,1977
884421,2001,,,,0,1957
884421,2002,492,1,1,0,1957
884421,2003,,,,0,1957
884421,2004,,,,0,1957
884421,2005,7,3,24,0,1957
884421,2006,,,,0,1957
884421,2007,,,,0,1957
884421,2008,,,,0,1957
884421,2009,,,,0,1957
884604,2001,,,,0,1984
884604,2002,,,,0,1984
884604,2003,,,,0,1984
884604,2004,75,,4,0,1984
884604,2005,1468,1,1,0,1984
884604,2006,,,,0,1984
884604,2007,,,,0,1984
884604,2008,,,,0,1984
884604,2009,,,,0,1984
885110,2001,69,,4,1,1975
885110,2002,136,,2,1,1975
885110,2003,215,2,2,1,1975
885110,2004,24,,10,1,1975
885110,2005,,,,1,1975
885110,2006,,,,1,1975
885110,2007,1627,,1,1,1975
885110,2008,,,,1,1975
885110,2009,1915,,1,1,1975
885794,2001,,,,1,1988
885794,2002,261,3,2,1,1988
885794,2003,1135,5,1,1,1988
885794,2004,718,2,1,1,1988
885794,2005,58,7,5,1,1988
885794,2006,88,8,4,1,1988
885794,2007,459,4,1,1,1988
885794,2008,16,7,,1,1988
885794,2009,2,4,71,1,1988
886051,2001,452,1,1,1,1971
886051,2002,163,4,2,1,1971
886051,2003,,,,1,1971
886051,2004,,,,1,1971
886051,2005,1046,,1,1,1971
886051,2006,493,,1,1,1971
886051,2007,,,,1,1971
886051,2008,,,,1,1971
886051,2009,,,,1,1971
886592,2001,,,,0,1984
886592,2002,,,,0,1984
886592,2003,60,,5,0,1984
886592,2004,1709,,1,0,1984
886592,2005,,,,0,1984
886592,2006,,,,0,1984
886592,2007,,,,0,1984
886592,2008,,,,0,1984
886592,2009,,,,0,1984
886682,2001,,,,0,1986
886682,2002,,,,0,1986
886682,2003,,,,0,1986
886682,2004,,,,0,1986
886682,2005,,,,0,1986
886682,2006,,,,0,1986
886682,2007,5,1,35,0,1986
886682,2008,891,2,,0,1986
886682,2009,,,,0,1986
887569,2001,,,,0,1977
887569,2002,,,,0,1977
887569,2003,,,,0,1977
887569,2004,,,,0,1977
887569,2005,,,,0,1977
887569,2006,1563,1,1,0,1977
887569,2007,881,1,1,0,1977
887569,2008,,,,0,1977
887569,2009,,,,0,1977
887580,2001,,,,0,1986
887580,2002,,,,0,1986
887580,2003,,,,0,1986
887580,2004,,,,0,1986
887580,2005,,,,0,1986
887580,2006,,,,0,1986
887580,2007,2027,,1,0,1986
887580,2008,,,,0,1986
887580,2009,1375,1,1,0,1986
887897,2001,1443,7,1,0,1988
887897,2002,740,5,1,0,1988
887897,2003,,,,0,1988
887897,2004,,,,0,1988
887897,2005,,,,0,1988
887897,2006,1368,,1,0,1988
887897,2007,756,4,1,0,1988
887897,2008,,,,0,1988
887897,2009,,,,0,1988
888836,2001,,,,0,1977
888836,2002,,,,0,1977
888836,2003,72,4,5,0,1977
888836,2004,,,,0,1977
888836,2005,,,,0,1977
888836,2006,1305,1,1,0,1977
888836,2007,,,,0,1977
888836,2008,,,,0,1977
888836,2009,,,,0,1977
889108,2001,,,,0,1976
889108,2002,,,,0,1976
889108,2003,1647,4,1,0,1976
889108,2004,1065,1,1,0,1976
889108,2005,,,,0,1976
889108,2006,,,,0,1976
889108,2007,2026,2,1,0,1976
889108,2008,,,,0,1976
889108,2009,2102,1,1,0,1976
889130,2001,,,,0,1986
889130,2002,,,,0,1986
889130,2003,,,,0,1986
889130,2004,,,,0,1986
889130,2005,,,,0,1986
889130,2006,,,,0,1986
889130,2007,6,,33,0,1986
889130,2008,,,,0,1986
889130,2009,,,,0,1986
889691,2001,,,,0,1989
889691,2002,,,,0,1989
889691,2003,,,,0,1989
889691,2004,,,,0,1989
889691,2005,9,17,18,0,1989
889691,2006,284,6,2,0,1989
889691,2007,141,6,3,0,1989
889691,2008,32,12,,0,1989
889691,2009,28,4,9,0,1989
889897,2001,,,,0,1977
889897,2002,,,,0,1977
889897,2003,,,,0,1977
889897,2004,,,,0,1977
889897,2005,,,,0,1977
889897,2006,,,,0,1977
889897,2007,1847,1,1,0,1977
889897,2008,,,,0,1977
889897,2009,1454,2,1,0,1977
890039,2001,,,,0,1988
890039,2002,,,,0,1988
890039,2003,,,,0,1988
890039,2004,,,,0,1988
890039,2005,,,,0,1988
890039,2006,1433,1,1,0,1988
890039,2007,114,,3,0,1988
890039,2008,456,7,,0,1988
890039,2009,906,8,1,0,1988
890360,2001,,,,0,1975
890360,2002,,,,0,1975
890360,2003,,,,0,1975
890360,2004,1538,1,1,0,1975
890360,2005,1062,,1,0,1975
890360,2006,,,,0,1975
890360,2007,,,,0,1975
890360,2008,1742,,,0,1975
890360,2009,,,,0,1975
891183,2001,,,,0,1990
891183,2002,,,,0,1990
891183,2003,,,,0,1990
891183,2004,,,,0,1990
891183,2005,,,,0,1990
891183,2006,,,,0,1990
891183,2007,,,,0,1990
891183,2008,7,,,0,1990
891183,2009,,,,0,1990
891298,2001,864,,1,0,1983
891298,2002,64,,4,0,1983
891298,2003,,,,0,1983
891298,2004,,,,0,1983
891298,2005,,,,0,1983
891298,2006,1993,3,1,0,1983
891298,2007,231,6,2,0,1983
891298,2008,1039,,,0,1983
891298,2009,749,21,1,0,1983
891468,2001,,,,0,1980
891468,2002,,,,0,1980
891468,2003,76,,4,0,1980
891468,2004,,,,0,1980
891468,2005,,,,0,1980
891468,2006,,,,0,1980
891468,2007,,,,0,1980
891468,2008,,,,0,1980
891468,2009,,,,0,1980
891816,2001,1463,1,1,0,1981
891816,2002,,,,0,1981
891816,2003,494,3,1,0,1981
891816,2004,,,,0,1981
891816,2005,101,4,3,0,1981
891816,2006,,,,0,1981
891816,2007,905,1,1,0,1981
891816,2008,,,,0,1981
891816,2009,,,,0,1981
893554,2001,,,,0,1990
893554,2002,,,,0,1990
893554,2003,,,,0,1990
893554,2004,,,,0,1990
893554,2005,,,,0,1990
893554,2006,,,,0,1990
893554,2007,,,,0,1990
893554,2008,,,,0,1990
893554,2009,786,1,1,0,1990
893610,2001,,,,0,1968
893610,2002,,,,0,1968
893610,2003,697,,1,0,1968
893610,2004,17,,12,0,1968
893610,2005,176,,2,0,1968
893610,2006,37,5,6,0,1968
893610,2007,50,,5,0,1968
893610,2008,2128,,,0,1968
893610,2009,14,,23,0,1968
893681,2001,1001,,1,0,1972
893681,2002,1346,4,1,0,1972
893681,2003,418,,1,0,1972
893681,2004,17,7,12,0,1972
893681,2005,473,2,1,0,1972
893681,2006,,,,0,1972
893681,2007,1874,1,1,0,1972
893681,2008,,,,0,1972
893681,2009,,,,0,1972
893815,2001,,,,0,1984
893815,2002,,,,0,1984
893815,2003,88,8,4,0,1984
893815,2004,330,,1,0,1984
893815,2005,,,,0,1984
893815,2006,,,,0,1984
893815,2007,,,,0,1984
893815,2008,,,,0,1984
893815,2009,,,,0,1984
893958,2001,149,2,2,0,1982
893958,2002,21,4,8,0,1982
893958,2003,2,2,45,0,1982
893958,2004,7,,15,0,1982
893958,2005,88,1,3,0,1982
893958,2006,277,1,2,0,1982
893958,2007,14,3,15,0,1982
893958,2008,103,2,,0,1982
893958,2009,566,,1,0,1982
894039,2001,527,1,1,0,1966
894039,2002,420,3,1,0,1966
894039,2003,540,2,1,0,1966
894039,2004,457,2,1,0,1966
894039,2005,,,,0,1966
894039,2006,2025,3,1,0,1966
894039,2007,6,11,33,0,1966
894039,2008,939,,,0,1966
894039,2009,,,,0,1966
894163,2001,,,,0,1984
894163,2002,,,,0,1984
894163,2003,,,,0,1984
894163,2004,190,3,2,0,1984
894163,2005,914,1,1,0,1984
894163,2006,,,,0,1984
894163,2007,1564,7,1,0,1984
894163,2008,,,,0,1984
894163,2009,1472,,1,0,1984
894169,2001,,,,0,1990
894169,2002,,,,0,1990
894169,2003,,,,0,1990
894169,2004,,,,0,1990
894169,2005,,,,0,1990
894169,2006,,,,0,1990
894169,2007,29,1,9,0,1990
894169,2008,29,,,0,1990
894169,2009,,,,0,1990
894345,2001,,,,0,1966
894345,2002,627,1,1,0,1966
894345,2003,,,,0,1966
894345,2004,,,,0,1966
894345,2005,,,,0,1966
894345,2006,,,,0,1966
894345,2007,,,,0,1966
894345,2008,,,,0,1966
894345,2009,,,,0,1966
894365,2001,,,,0,1977
894365,2002,,,,0,1977
894365,2003,,,,0,1977
894365,2004,,,,0,1977
894365,2005,,,,0,1977
894365,2006,,,,0,1977
894365,2007,2272,1,1,0,1977
894365,2008,,,,0,1977
894365,2009,,,,0,1977
894462,2001,,,,0,1976
894462,2002,,,,0,1976
894462,2003,19,1,12,0,1976
894462,2004,1385,3,1,0,1976
894462,2005,17,2,12,0,1976
894462,2006,870,,1,0,1976
894462,2007,,,,0,1976
894462,2008,,,,0,1976
894462,2009,,,,0,1976
894679,2001,1297,2,1,1,1986
894679,2002,205,3,2,1,1986
894679,2003,142,6,3,1,1986
894679,2004,193,3,2,1,1986
894679,2005,515,4,1,1,1986
894679,2006,764,2,1,1,1986
894679,2007,,,,1,1986
894679,2008,1030,3,,1,1986
894679,2009,27,,9,1,1986
894687,2001,,,,1,1989
894687,2002,,,,1,1989
894687,2003,,,,1,1989
894687,2004,,,,1,1989
894687,2005,,,,1,1989
894687,2006,,,,1,1989
894687,2007,,,,1,1989
894687,2008,1592,,,1,1989
894687,2009,,,,1,1989
894739,2001,,,,0,1982
894739,2002,,,,0,1982
894739,2003,,,,0,1982
894739,2004,,,,0,1982
894739,2005,522,1,1,0,1982
894739,2006,,,,0,1982
894739,2007,1300,1,1,0,1982
894739,2008,4,5,,0,1982
894739,2009,842,3,1,0,1982
895005,2001,1319,,1,0,1983
895005,2002,,,,0,1983
895005,2003,71,5,5,0,1983
895005,2004,,,,0,1983
895005,2005,1163,,1,0,1983
895005,2006,869,2,1,0,1983
895005,2007,726,,1,0,1983
895005,2008,2140,,,0,1983
895005,2009,,,,0,1983
895026,2001,,,,1,1992
895026,2002,,,,1,1992
895026,2003,,,,1,1992
895026,2004,,,,1,1992
895026,2005,,,,1,1992
895026,2006,,,,1,1992
895026,2007,,,,1,1992
895026,2008,1871,,,1,1992
895026,2009,455,1,1,1,1992
895139,2001,,,,1,1983
895139,2002,,,,1,1983
895139,2003,2,,45,1,1983
895139,2004,68,1,4,1,1983
895139,2005,,,,1,1983
895139,2006,,,,1,1983
895139,2007,,,,1,1983
895139,2008,661,,,1,1983
895139,2009,,,,1,1983
895360,2001,,,,0,1988
895360,2002,,,,0,1988
895360,2003,,,,0,1988
895360,2004,,,,0,1988
895360,2005,1232,1,1,0,1988
895360,2006,,,,0,1988
895360,2007,,,,0,1988
895360,2008,,,,0,1988
895360,2009,1159,,1,0,1988
896080,2001,,,,0,1975
896080,2002,,,,0,1975
896080,2003,,,,0,1975
896080,2004,1674,1,1,0,1975
896080,2005,,,,0,1975
896080,2006,629,,1,0,1975
896080,2007,657,1,1,0,1975
896080,2008,,,,0,1975
896080,2009,1406,1,1,0,1975
896735,2001,,,,0,1989
896735,2002,,,,0,1989
896735,2003,,,,0,1989
896735,2004,,,,0,1989
896735,2005,392,1,1,0,1989
896735,2006,1716,9,1,0,1989
896735,2007,240,9,2,0,1989
896735,2008,1338,4,,0,1989
896735,2009,201,21,2,0,1989
897178,2001,648,,1,0,1976
897178,2002,,,,0,1976
897178,2003,239,,2,0,1976
897178,2004,,,,0,1976
897178,2005,,,,0,1976
897178,2006,1339,1,1,0,1976
897178,2007,,,,0,1976
897178,2008,,,,0,1976
897178,2009,,,,0,1976
897235,2001,,,,0,1984
897235,2002,,,,0,1984
897235,2003,,,,0,1984
897235,2004,,,,0,1984
897235,2005,,,,0,1984
897235,2006,300,1,2,0,1984
897235,2007,,,,0,1984
897235,2008,,,,0,1984
897235,2009,,,,0,1984
897349,2001,,,,0,1987
897349,2002,,,,0,1987
897349,2003,74,,4,0,1987
897349,2004,,,,0,1987
897349,2005,,,,0,1987
897349,2006,,,,0,1987
897349,2007,,,,0,1987
897349,2008,,,,0,1987
897349,2009,,,,0,1987
897649,2001,754,2,1,0,1968
897649,2002,,,,0,1968
897649,2003,181,13,2,0,1968
897649,2004,1248,7,1,0,1968
897649,2005,,,,0,1968
897649,2006,1785,9,1,0,1968
897649,2007,,,,0,1968
897649,2008,,,,0,1968
897649,2009,101,1,3,0,1968
897933,2001,,,,0,1987
897933,2002,,,,0,1987
897933,2003,180,,2,0,1987
897933,2004,,,,0,1987
897933,2005,,,,0,1987
897933,2006,,,,0,1987
897933,2007,4,,38,0,1987
897933,2008,,,,0,1987
897933,2009,,,,0,1987
898553,2001,,,,0,1985
898553,2002,,,,0,1985
898553,2003,1747,1,1,0,1985
898553,2004,,,,0,1985
898553,2005,1247,1,1,0,1985
898553,2006,369,1,1,0,1985
898553,2007,323,,2,0,1985
898553,2008,,,,0,1985
898553,2009,,,,0,1985
900379,2001,106,,3,0,1963
900379,2002,1315,,1,0,1963
900379,2003,17,,13,0,1963
900379,2004,1998,,1,0,1963
900379,2005,,,,0,1963
900379,2006,,,,0,1963
900379,2007,,,,0,1963
900379,2008,,,,0,1963
900379,2009,,,,0,1963
900595,2001,,,,0,1984
900595,2002,5,6,20,0,1984
900595,2003,14,8,14,0,1984
900595,2004,,,,0,1984
900595,2005,,,,0,1984
900595,2006,,,,0,1984
900595,2007,1073,1,1,0,1984
900595,2008,,,,0,1984
900595,2009,,,,0,1984
900729,2001,,,,0,1986
900729,2002,,,,0,1986
900729,2003,,,,0,1986
900729,2004,,,,0,1986
900729,2005,,,,0,1986
900729,2006,,,,0,1986
900729,2007,,,,0,1986
900729,2008,235,,,0,1986
900729,2009,,,,0,1986
901611,2001,,,,1,1983
901611,2002,,,,1,1983
901611,2003,,,,1,1983
901611,2004,,,,1,1983
