SPECIMEN;SERVPOL;SAISIE;masse_coca;masse_hero;masse_divers;Type;EMBALLAGE;masse_ech;masse_specimen;DESCRIPTION;PURETE;STUP;COUPAGE;CLASSE;1.4_dmt;acide.4-aminobenzoique;acide.abietique;acide.acetylsalicylique;acide.ascorbique;acide.citrique;acide.isopimarique;acide.palmitique;acide.salicylique;acide.stearique;acides.gras;benzocaine;bicarbonate.sodium;butylbromure.scopolamine;cafeine;chlorprothixene;creatine;creatinine;dextromethorphane;diazepam;diethylphtalate;diltiazem;escitalopram;fluoxetine;fructose;glucose;glutamine;glycerol;griseofulvine;hydroxyzine;ibuprofen;inositol;ketamine;lactose;levamisol;lidocaine;mannitol;melatonine;methandrostenolone;metoprolol;nicotinamide;paracetamol;phenacetine;phenobarbital;piracetam;procaine;sorbitol;sucres;sucrose;tetracaine;tramadol;vanilline
133_03.13_1_;01;133_03.13;NA;4.3;NA;heroine;sachet_minigrip;4.3;4.9;poudre_brune;10.9;heroine;paracetamol cafeine mannitol;H02000367000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
134_03.13_1_;01;134_03.13;29.3;NA;NA;cocaine;cylindre;NA;10.14;poudre_blanche_compacte;41.9;cocaine;phenacetine glucose levamisol;C01001458000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
134_03.13_2_;01;134_03.13;29.3;NA;NA;cocaine;cylindre;9.68;9.68;poudre_blanche_compacte;43.8;cocaine;phenacetine glucose levamisol;C01001458000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
134_03.13_3_;01;134_03.13;29.3;NA;NA;cocaine;cylindre;9.94;9.94;poudre_blanche_compacte;43.1;cocaine;phenacetine glucose levamisol;C01001458000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
137_03.13_1_1;01;137_03.13;97;NA;NA;cocaine;cylindre;9.7;9.79;1ere_cylindre_echantillonnes_par_l'id_parmi_les_10_susmentionnes;28;cocaine;phenacetine lidocaine mannitol levamisol lactose hydroxyzine;C01001495000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
137_03.13_1_2;01;137_03.13;97;NA;NA;cocaine;cylindre;9.7;9.77;2eme_cylindre_echantillonnes_par_l'id_parmi_les_10_susmentionnes;26.9;cocaine;phenacetine lidocaine mannitol levamisol lactose hydroxyzine;C01001495000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
137_03.13_1_3;01;137_03.13;97;NA;NA;cocaine;cylindre;9.7;9.83;3eme_cylindre_echantillonnes_par_l'id_parmi_les_10_susmentionnes;28.2;cocaine;phenacetine lidocaine mannitol levamisol lactose hydroxyzine;C01001495000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
137_03.13_1_4;01;137_03.13;97;NA;NA;cocaine;cylindre;9.7;9.78;4eme_cylindre_echantillonnes_par_l'id_parmi_les_10_susmentionnes;28.1;cocaine;phenacetine lidocaine mannitol levamisol lactose hydroxyzine;C01001495000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
138_03.13_1_1;01;138_03.13;57.67;NA;NA;cocaine;cylindre;9.97;9.97;1ere_cylindre_parmis_les_2_echantillonnes_par_l'id;20.4;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_1_2;01;138_03.13;57.67;NA;NA;cocaine;cylindre;10.02;10.02;2eme_cylindre_parmis_les_2_echantillonnes_par_l'id;22;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_2_1;01;138_03.13;57.67;NA;NA;cocaine;cylindre;10.08;10.08;1ere_cylindre_parmis_les_2_echantillonnes_par_l'id;22;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_2_2;01;138_03.13;57.67;NA;NA;cocaine;cylindre;9.75;9.75;2eme_cylindre_parmis_les_2_echantillonnes_par_l'id;19.9;cocaine;acide.citrique glucose levamisol lactose;C01001494000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_2_3;01;138_03.13;57.67;NA;NA;cocaine;cylindre;10;10;3eme_cylindre_parmis_les_2_echantillonnes_par_l'id;21.1;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_3_1;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.71;0.71;1ere_boulette_parmis_les_6_echantillonnes_par_l'id;20.8;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_3_2;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.68;0.68;2eme_boulette_parmis_les_6_echantillonnes_par_l'id;20.7;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_3_3;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.62;0.62;3eme_boulette_parmis_les_6_echantillonnes_par_l'id;20.4;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_4_1;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.6;0.6;1ere_boulette_parmis_les_6_echantillonnes_par_l'id;20;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_4_2;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.51;0.51;2eme_boulette_parmis_les_6_echantillonnes_par_l'id;20.2;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_4_3;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.44;0.44;3eme_boulette_parmis_les_6_echantillonnes_par_l'id;19.3;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_5_1;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.68;0.68;1ere_boulette_parmis_les_6_echantillonnes_par_l'id;19.9;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138_03.13_5_2;01;138_03.13;57.67;NA;NA;cocaine;boulette;0.54;0.54;2eme_boulette_parmis_les_6_echantillonnes_par_l'id;19;cocaine;acide.citrique glucose levamisol lactose;C01001493000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139_03.13_1_;01;139_03.13;NA;4747.76;NA;heroine;sachet_plastique;1.88;988;sachet_en_plastique_contenant_de_la_poudre_brune;NA;aucun;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_10_;01;139_03.13;NA;4747.76;NA;heroine;sachet_plastique;4.93;500.7;sachet_plastique_contenant_1_pain_de_poudre_brune_compacte;4.9;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_11_;01;139_03.13;NA;4747.76;NA;heroine;sachet_plastique;4.42;504;sachet_plastique_contenant_1_pain_de_poudre_brune_compacte;5.1;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_1;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.44;4.44;1er_minigrip_(k)contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.6;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_2;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.5;4.5;2eme_minigrip_(l)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.1;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_3;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.32;4.32;3eme_minigrip_(m)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.3;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_4;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.51;4.51;4eme_minigrip_(n)__contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;5;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_5;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.37;4.37;5eme_minigrip_(o)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.9;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_6;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.55;4.55;6eme_minigrip_(p)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.5;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_7;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.26;4.26;7eme_minigrip_(q)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.5;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_8;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.39;4.39;8eme_minigrip_(r)__contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.5;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_12_9;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.36;4.36;9eme_minigrip_(s)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_71_susmentionnes;4.8;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_13_1;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.15;4.15;1er_minigrip_(t)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_3_susmentionnes;4.7;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_13_2;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.59;4.59;2eme_minigrip_(u)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_3_susmentionnes;4.8;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_14_1;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.58;4.58;1er_minigrip_(v)contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_17_susmentionnes;4.1;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_14_2;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.5;4.5;2eme_minigrip_(w)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_17_susmentionnes;4.8;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_14_3;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.51;4.51;3eme_minigrip_(x)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_17_susmentionnes;4.9;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_14_4;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.55;4.55;4eme_minigrip_(y)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_17_susmentionnes;4.6;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_14_5;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.48;4.48;5eme_minigrip_(z)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_17_susmentionnes;4.8;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_2_;01;139_03.13;NA;4747.76;NA;heroine;minigrip;2.41;2.41;minigrip_contenant_de_la_poudre_brune;5.5;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_3_1;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.19;4.19;1er_minigrip_(a)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_5_susmentionnes;13.1;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_3_2;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.99;4.99;2eme_minigrip_(b)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_5_susmentionnes;13.5;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_3_3;01;139_03.13;NA;4747.76;NA;heroine;minigrip;5.15;5.15;3eme_minigrip_(c)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_5_susmentionnes;14.2;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_4_;01;139_03.13;NA;4747.76;NA;heroine;sac_a_ordure;2.15;68.69;morceau_de_sac_a_ordure_contenant_de_la_poudre_blanche;NA;aucun;cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139_03.13_5_1;01;139_03.13;NA;4747.76;NA;heroine;minigrip;5;5;1er_minigrip_(d)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_5_susmentionnes;12.4;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_5_2;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.48;4.48;2eme_minigrip_(e)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_10_susmentionnes;13.6;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_5_3;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.61;4.61;3eme_minigrip_(f)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_10_susmentionnes;13.5;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_5_4;01;139_03.13;NA;4747.76;NA;heroine;minigrip;5.83;5.83;4eme_minigrip_(g)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_10_susmentionnes;13.4;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_6_1;01;139_03.13;NA;4747.76;NA;heroine;minigrip;4.55;4.55;1er_minigrip_(i)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le_3_susmentionnes;13.6;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_6_2;01;139_03.13;NA;4747.76;NA;heroine;minigrip;5.03;5.03;2eme_minigrip_(j)_contenant_de_la_poudre_brune_echantillonnes_par_l'id_parmi_le3_susmentionnes;13;heroine;paracetamol cafeine;H02000370000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_7_;01;139_03.13;NA;4747.76;NA;heroine;sachet_a_crotte;2.8;994;2_sachets_a_crotte_contenant_de_la_poudre_brune;NA;aucun;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_8_;01;139_03.13;NA;4747.76;NA;heroine;sachet_plastique;3.01;992.3;sachet_plastique_contenant_de_la_poudre_brune;NA;aucun;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
139_03.13_9_;01;139_03.13;NA;4747.76;NA;heroine;sac_a_ordure;2.44;206.4;sac_a_ordure_noir_contenant_de_la_poudre_blanche;5;heroine;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
140_03.13_1_;01;140_03.13;297.6;NA;NA;cocaine;cylindre_ovoide;19.9;NA;1_cylindre_petit;47.9;cocaine;phenacetine lidocaine mannitol levamisol lactose;C01001502000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
140_03.13_2_1;01;140_03.13;297.6;NA;NA;cocaine;cylindre_ovoide;NA;NA;1ere_echantillon_parmi_les_2_analyses_effectues_sur_le_cylindre_grand;48.8;cocaine;phenacetine lidocaine mannitol levamisol lactose;C01001502000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
140_03.13_3_1;01;140_03.13;297.6;NA;NA;cocaine;cylindre_ovoide;15.8;NA;1er_cylindre_echantillonne_par_l'ips_parmi_les_2_susmentionnes;67.7;cocaine;cafeine mannitol levamisol lactose hydroxyzine;C01001503000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140_03.13_4_1;01;140_03.13;297.6;NA;NA;cocaine;cylindre_ovoide;19.9;NA;1er_cylindre_echantillonne_par_l'ips_parmi_les_3_susmentionnes;48.8;cocaine;phenacetine lidocaine mannitol levamisol lactose;C01001502000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
140_03.13_5_1;01;140_03.13;297.6;NA;NA;cocaine;cylindre_ovoide;19;NA;1er_cylindre_echantillonne_par_l'ips_parmi_les_2_susmentionnes;48;cocaine;phenacetine lidocaine mannitol levamisol lactose;C01001502000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
143_04.13_1_;03;143_04.13;NA;NA;2005;autre;sachet_plastique;2;2005;poudre_beige_dans_un_sac_coop_;NA;aucun;paracetamol cafeine;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
144_04.13_1_;03;144_04.13;990.84;NA;NA;cocaine;cylindre;0.78;10.1;poudre_brune_compacte_echantillonnee_par_l'id;60.4;cocaine;phenacetine lidocaine cafeine levamisol;C01001463000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
144_04.13_2_;03;144_04.13;990.84;NA;NA;cocaine;cylindre;0.8;9.89;poudre_brune_compacte_echantillonnee_par_l'id;59;cocaine;phenacetine lidocaine cafeine levamisol;C01001463000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
